municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district,non_official_lang_percentage,time_to_fastest_cbd,id
91,213,Kyläsaari,2017,319.0,49.0,6.0,264.0,39,31,20,33,36,21,18,41,11,8,15,20,25,44,23,Kyläsaari,0.018808777429467086,8,091213
91,213,Kyläsaari,2018,320.0,45.0,11.0,264.0,32,31,22,37,35,21,17,34,12,7,13,20,27,40,22,Kyläsaari,0.034375,7,091213
91,213,Kyläsaari,2019,418.0,52.0,23.0,343.0,32,31,22,37,35,21,17,34,12,7,13,20,27,40,22,Kyläsaari,0.05502392344497608,7,091213
91,213,Kyläsaari,2020,417.0,58.0,22.0,337.0,32,31,22,37,35,21,17,34,12,7,13,20,27,40,22,Kyläsaari,0.05275779376498801,7,091213
91,231,Toukola,2013,1484.0,1297.0,101.0,86.0,29,31,16,29,31,17,20,34,11,9,13,14,21,34,23,Toukola,0.06805929919137467,9,091231
91,231,Toukola,2014,1493.0,1278.0,124.0,91.0,29,31,16,29,31,17,20,34,11,9,13,14,21,34,23,Toukola,0.08305425318151373,9,091231
91,231,Toukola,2015,1506.0,1300.0,121.0,85.0,37,31,18,30,37,16,21,36,11,10,15,21,26,47,23,Toukola,0.08034528552456839,10,091231
91,231,Toukola,2016,1503.0,1312.0,105.0,86.0,37,31,18,30,37,16,21,36,11,10,15,21,26,47,23,Toukola,0.06986027944111776,10,091231
91,231,Toukola,2017,1485.0,1283.0,122.0,80.0,37,31,18,30,37,16,21,36,11,10,15,21,26,47,23,Toukola,0.08215488215488216,10,091231
91,231,Toukola,2018,1478.0,1279.0,115.0,84.0,35,26,20,29,31,17,21,36,12,11,14,21,26,42,24,Toukola,0.07780784844384303,11,091231
91,231,Toukola,2019,1494.0,1292.0,126.0,76.0,35,26,20,29,31,17,21,36,12,11,14,21,26,42,24,Toukola,0.08433734939759036,11,091231
91,231,Toukola,2020,1452.0,1248.0,129.0,75.0,35,26,20,29,31,17,21,36,12,11,14,21,26,42,24,Toukola,0.08884297520661157,11,091231
91,232,Arabianranta,2013,6340.0,5447.0,359.0,534.0,32,33,18,34,33,20,19,34,11,9,13,14,21,34,23,Arabianranta,0.056624605678233436,9,091232
91,232,Arabianranta,2014,6648.0,5727.0,394.0,527.0,32,33,18,34,33,20,19,34,11,9,13,14,21,34,23,Arabianranta,0.059265944645006015,9,091232
91,232,Arabianranta,2015,7271.0,6246.0,467.0,558.0,38,31,19,33,37,20,20,39,11,9,15,21,25,47,24,Arabianranta,0.06422775409159676,9,091232
91,232,Arabianranta,2016,7501.0,6400.0,534.0,567.0,38,31,19,33,37,20,20,39,11,9,15,21,25,47,24,Arabianranta,0.0711905079322757,9,091232
91,232,Arabianranta,2017,7494.0,6367.0,580.0,547.0,38,31,19,33,37,20,20,39,11,9,15,21,25,47,24,Arabianranta,0.0773952495329597,9,091232
91,232,Arabianranta,2018,7452.0,6303.0,595.0,554.0,32,30,21,33,35,21,20,36,12,10,13,21,29,41,23,Arabianranta,0.0798443370907139,10,091232
91,232,Arabianranta,2019,7371.0,6229.0,590.0,552.0,32,30,21,33,35,21,20,36,12,10,13,21,29,41,23,Arabianranta,0.08004341337674671,10,091232
91,232,Arabianranta,2020,7298.0,6107.0,600.0,591.0,32,30,21,33,35,21,20,36,12,10,13,21,29,41,23,Arabianranta,0.08221430528912031,10,091232
91,311,Kotkavuori,2013,7854.0,6189.0,582.0,1083.0,52,39,35,34,36,28,27,17,20,22,21,13,19,23,10,Kotkavuori,0.07410236822001529,10,091311
91,311,Kotkavuori,2014,7946.0,6253.0,615.0,1078.0,52,39,35,34,36,28,27,17,20,22,21,13,19,23,10,Kotkavuori,0.07739743267052605,10,091311
91,311,Kotkavuori,2015,7960.0,6253.0,601.0,1106.0,55,37,38,31,40,29,28,16,21,23,20,15,18,25,10,Kotkavuori,0.07550251256281407,10,091311
91,311,Kotkavuori,2016,8117.0,6423.0,625.0,1069.0,55,37,38,31,40,29,28,16,21,23,20,15,18,25,10,Kotkavuori,0.0769988912159665,10,091311
91,311,Kotkavuori,2017,8506.0,6798.0,601.0,1107.0,55,37,38,31,40,29,28,16,21,23,20,15,18,25,10,Kotkavuori,0.07065600752410063,10,091311
91,311,Kotkavuori,2018,8550.0,6801.0,617.0,1132.0,42,28,31,26,31,22,21,14,14,16,14,11,17,20,7,Kotkavuori,0.07216374269005849,7,091311
91,311,Kotkavuori,2019,8528.0,6797.0,610.0,1121.0,42,28,31,26,31,22,21,14,14,16,14,11,17,20,7,Kotkavuori,0.07152908067542214,7,091311
91,311,Kotkavuori,2020,8454.0,6735.0,595.0,1124.0,42,28,31,26,31,22,21,14,14,16,14,11,17,20,7,Kotkavuori,0.07038088478826592,7,091311
91,312,Vattuniemi,2013,7118.0,5900.0,416.0,802.0,52,39,35,35,36,28,28,18,21,23,21,13,19,24,10,Vattuniemi,0.05844338297274515,10,091312
91,312,Vattuniemi,2014,7398.0,6076.0,438.0,884.0,52,39,35,35,36,28,28,18,21,23,21,13,19,24,10,Vattuniemi,0.059205190592051905,10,091312
91,312,Vattuniemi,2015,7696.0,6261.0,503.0,932.0,55,37,38,32,37,29,28,17,21,23,20,15,18,26,10,Vattuniemi,0.06535862785862785,10,091312
91,312,Vattuniemi,2016,8043.0,6498.0,535.0,1010.0,55,37,38,32,37,29,28,17,21,23,20,15,18,26,10,Vattuniemi,0.06651746860624146,10,091312
91,312,Vattuniemi,2017,8411.0,6793.0,577.0,1041.0,55,37,38,32,37,29,28,17,21,23,20,15,18,26,10,Vattuniemi,0.06860064201640709,10,091312
91,312,Vattuniemi,2018,8509.0,6830.0,623.0,1056.0,48,36,34,30,36,28,25,18,18,20,18,14,17,23,10,Vattuniemi,0.07321659419438242,10,091312
91,312,Vattuniemi,2019,8563.0,6834.0,664.0,1065.0,48,36,34,30,36,28,25,18,18,20,18,14,17,23,10,Vattuniemi,0.07754291720191522,10,091312
91,312,Vattuniemi,2020,8817.0,7012.0,707.0,1098.0,48,36,34,30,36,28,25,18,18,20,18,14,17,23,10,Vattuniemi,0.08018600430985597,10,091312
91,313,Myllykallio,2013,6960.0,5299.0,493.0,1168.0,54,40,37,32,38,30,29,15,22,24,22,15,21,22,11,Myllykallio,0.07083333333333333,11,091313
91,313,Myllykallio,2014,6962.0,5298.0,501.0,1163.0,54,40,37,32,38,30,29,15,22,24,22,15,21,22,11,Myllykallio,0.07196207986210859,11,091313
91,313,Myllykallio,2015,6961.0,5307.0,504.0,1150.0,54,40,41,30,41,32,30,15,24,26,23,18,21,23,13,Myllykallio,0.07240339031748312,13,091313
91,313,Myllykallio,2016,7066.0,5410.0,526.0,1130.0,54,40,41,30,41,32,30,15,24,26,23,18,21,23,13,Myllykallio,0.07444098499858477,13,091313
91,313,Myllykallio,2017,7280.0,5585.0,571.0,1124.0,54,40,41,30,41,32,30,15,24,26,23,18,21,23,13,Myllykallio,0.07843406593406593,13,091313
91,313,Myllykallio,2018,7267.0,5587.0,556.0,1124.0,42,28,31,25,31,22,21,14,14,16,14,11,18,20,7,Myllykallio,0.07651025182331085,7,091313
91,313,Myllykallio,2019,7376.0,5699.0,536.0,1141.0,42,28,31,25,31,22,21,14,14,16,14,11,18,20,7,Myllykallio,0.07266811279826464,7,091313
91,313,Myllykallio,2020,7551.0,5863.0,554.0,1134.0,42,28,31,25,31,22,21,14,14,16,14,11,18,20,7,Myllykallio,0.07336776585882665,7,091313
91,331,Kannelmäki,2013,13031.0,10146.0,2400.0,485.0,18,28,21,11,15,15,36,31,29,31,31,23,31,41,34,Kannelmäki,0.18417619522676695,11,091331
91,331,Kannelmäki,2014,13157.0,10132.0,2546.0,479.0,18,28,21,11,15,15,36,31,29,31,31,23,31,41,34,Kannelmäki,0.19350915862278634,11,091331
91,331,Kannelmäki,2015,13141.0,9961.0,2711.0,469.0,18,33,24,11,16,15,35,26,29,33,31,22,28,35,32,Kannelmäki,0.20630089034320068,11,091331
91,331,Kannelmäki,2016,13296.0,9808.0,3036.0,452.0,18,33,24,11,16,15,35,26,29,33,31,22,28,35,32,Kannelmäki,0.2283393501805054,11,091331
91,331,Kannelmäki,2017,13272.0,9510.0,3324.0,438.0,18,33,24,11,16,15,35,26,29,33,31,22,28,35,32,Kannelmäki,0.2504520795660036,11,091331
91,331,Kannelmäki,2018,12979.0,9141.0,3398.0,440.0,26,29,22,12,16,16,37,32,31,33,32,22,28,46,28,Kannelmäki,0.26180753524924877,12,091331
91,331,Kannelmäki,2019,12899.0,9027.0,3440.0,432.0,26,29,22,12,16,16,37,32,31,33,32,22,28,46,28,Kannelmäki,0.266687340103884,12,091331
91,331,Kannelmäki,2020,12774.0,8692.0,3649.0,433.0,26,29,22,12,16,16,37,32,31,33,32,22,28,46,28,Kannelmäki,0.2856583685611398,12,091331
91,332,Maununneva,2013,2567.0,2309.0,145.0,113.0,23,32,19,14,18,24,36,33,27,33,30,24,33,46,35,Maununneva,0.05648617062719127,14,091332
91,332,Maununneva,2014,2655.0,2375.0,164.0,116.0,23,32,19,14,18,24,36,33,27,33,30,24,33,46,35,Maununneva,0.06177024482109228,14,091332
91,332,Maununneva,2015,2702.0,2411.0,172.0,119.0,23,30,22,15,19,24,36,27,28,34,32,22,28,40,32,Maununneva,0.06365655070318282,15,091332
91,332,Maununneva,2016,2667.0,2364.0,179.0,124.0,23,30,22,15,19,24,36,27,28,34,32,22,28,40,32,Maununneva,0.06711661042369704,15,091332
91,332,Maununneva,2017,2701.0,2389.0,179.0,133.0,23,30,22,15,19,24,36,27,28,34,32,22,28,40,32,Maununneva,0.06627175120325805,15,091332
91,332,Maununneva,2018,2655.0,2349.0,183.0,123.0,26,29,20,14,19,25,36,33,31,34,32,22,28,46,28,Maununneva,0.06892655367231638,14,091332
91,332,Maununneva,2019,2647.0,2323.0,201.0,123.0,26,29,20,14,19,25,36,33,31,34,32,22,28,46,28,Maununneva,0.07593502077823952,14,091332
91,332,Maununneva,2020,2666.0,2346.0,203.0,117.0,26,29,20,14,19,25,36,33,31,34,32,22,28,46,28,Maununneva,0.07614403600900226,14,091332
91,411,Puistola,2013,6647.0,6201.0,338.0,108.0,11,7,6,29,29,16,35,44,29,31,30,23,29,54,33,Puistola,0.05085000752219046,6,091411
91,411,Puistola,2014,6741.0,6297.0,326.0,118.0,11,7,6,29,29,16,35,44,29,31,30,23,29,54,33,Puistola,0.04836077733273995,6,091411
91,411,Puistola,2015,6583.0,6144.0,321.0,118.0,13,7,6,25,27,15,36,45,31,34,31,24,32,56,34,Puistola,0.04876196263101929,6,091411
91,411,Puistola,2016,6718.0,6226.0,374.0,118.0,13,7,6,25,27,15,36,45,31,34,31,24,32,56,34,Puistola,0.055671330753200354,6,091411
91,411,Puistola,2017,6668.0,6162.0,389.0,117.0,13,7,6,25,27,15,36,45,31,34,31,24,32,56,34,Puistola,0.05833833233353329,6,091411
91,411,Puistola,2018,6633.0,6070.0,443.0,120.0,12,3,6,29,30,16,40,45,30,35,33,25,33,52,34,Puistola,0.06678727574249962,3,091411
91,411,Puistola,2019,6597.0,5981.0,494.0,122.0,12,3,6,29,30,16,40,45,30,35,33,25,33,52,34,Puistola,0.07488252235864787,3,091411
91,411,Puistola,2020,6612.0,5954.0,524.0,134.0,12,3,6,29,30,16,40,45,30,35,33,25,33,52,34,Puistola,0.07924984875983061,3,091411
91,412,Heikinlaakso,2013,3023.0,2711.0,248.0,64.0,23,20,16,42,44,30,38,56,27,29,30,36,42,57,40,Heikinlaakso,0.08203771088322859,16,091412
91,412,Heikinlaakso,2014,3019.0,2674.0,286.0,59.0,23,20,16,42,44,30,38,56,27,29,30,36,42,57,40,Heikinlaakso,0.09473335541570056,16,091412
91,412,Heikinlaakso,2015,3000.0,2621.0,327.0,52.0,23,17,16,45,44,30,37,57,26,32,30,36,42,62,40,Heikinlaakso,0.109,16,091412
91,412,Heikinlaakso,2016,2968.0,2587.0,324.0,57.0,23,17,16,45,44,30,37,57,26,32,30,36,42,62,40,Heikinlaakso,0.1091644204851752,16,091412
91,412,Heikinlaakso,2017,2992.0,2558.0,367.0,67.0,23,17,16,45,44,30,37,57,26,32,30,36,42,62,40,Heikinlaakso,0.12266042780748664,16,091412
91,412,Heikinlaakso,2018,2993.0,2513.0,412.0,68.0,24,17,14,42,43,29,39,53,27,32,31,37,43,59,41,Heikinlaakso,0.1376545272302038,14,091412
91,412,Heikinlaakso,2019,2990.0,2494.0,422.0,74.0,24,17,14,42,43,29,39,53,27,32,31,37,43,59,41,Heikinlaakso,0.1411371237458194,14,091412
91,412,Heikinlaakso,2020,2986.0,2468.0,452.0,66.0,24,17,14,42,43,29,39,53,27,32,31,37,43,59,41,Heikinlaakso,0.15137307434695244,14,091412
91,414,Jakomäki,2013,5654.0,4103.0,1457.0,94.0,21,27,15,43,43,30,28,50,21,24,25,31,37,55,35,Jakomäki,0.2576936681995048,15,091414
91,414,Jakomäki,2014,5283.0,3722.0,1480.0,81.0,21,27,15,43,43,30,28,50,21,24,25,31,37,55,35,Jakomäki,0.28014385765663447,15,091414
91,414,Jakomäki,2015,5307.0,3657.0,1566.0,84.0,21,24,16,42,43,26,31,54,22,27,26,32,38,58,36,Jakomäki,0.29508196721311475,16,091414
91,414,Jakomäki,2016,5288.0,3615.0,1598.0,75.0,21,24,16,42,43,26,31,54,22,27,26,32,38,58,36,Jakomäki,0.30219364599092285,16,091414
91,414,Jakomäki,2017,5647.0,3708.0,1862.0,77.0,21,24,16,42,43,26,31,54,22,27,26,32,38,58,36,Jakomäki,0.32973260138126437,16,091414
91,414,Jakomäki,2018,5737.0,3707.0,1953.0,77.0,27,21,12,40,41,28,28,49,24,29,28,34,40,56,38,Jakomäki,0.34042182325257103,12,091414
91,414,Jakomäki,2019,5625.0,3589.0,1961.0,75.0,27,21,12,40,41,28,28,49,24,29,28,34,40,56,38,Jakomäki,0.3486222222222222,12,091414
91,414,Jakomäki,2020,5617.0,3462.0,2083.0,72.0,27,21,12,40,41,28,28,49,24,29,28,34,40,56,38,Jakomäki,0.3708385259035072,12,091414
91,415,Alppikylä,2013,762.0,670.0,72.0,20.0,30,26,15,42,43,30,36,54,24,25,28,33,40,55,38,Alppikylä,0.09448818897637795,15,091415
91,415,Alppikylä,2014,1048.0,921.0,108.0,19.0,30,26,15,42,43,30,36,54,24,25,28,33,40,55,38,Alppikylä,0.10305343511450382,15,091415
91,415,Alppikylä,2015,1319.0,1141.0,155.0,23.0,31,25,16,43,43,28,39,55,27,29,31,35,42,60,39,Alppikylä,0.11751326762699014,16,091415
91,415,Alppikylä,2016,1478.0,1260.0,193.0,25.0,31,25,16,43,43,28,39,55,27,29,31,35,42,60,39,Alppikylä,0.13058186738836267,16,091415
91,415,Alppikylä,2017,1629.0,1396.0,201.0,32.0,31,25,16,43,43,28,39,55,27,29,31,35,42,60,39,Alppikylä,0.12338858195211787,16,091415
91,415,Alppikylä,2018,1758.0,1469.0,253.0,36.0,32,17,12,40,41,28,37,50,26,31,30,36,42,57,39,Alppikylä,0.14391353811149032,12,091415
91,415,Alppikylä,2019,1856.0,1529.0,279.0,48.0,32,17,12,40,41,28,37,50,26,31,30,36,42,57,39,Alppikylä,0.15032327586206898,12,091415
91,415,Alppikylä,2020,1870.0,1531.0,292.0,47.0,32,17,12,40,41,28,37,50,26,31,30,36,42,57,39,Alppikylä,0.15614973262032086,12,091415
91,431,Länsi-Herttoniemi,2013,8532.0,7204.0,989.0,339.0,40,35,25,33,33,15,0,33,10,8,13,15,22,40,18,Länsi-Herttoniemi,0.11591654946085325,0,091431
91,431,Länsi-Herttoniemi,2014,8626.0,7216.0,1064.0,346.0,40,35,25,33,33,15,0,33,10,8,13,15,22,40,18,Länsi-Herttoniemi,0.12334801762114538,0,091431
91,431,Länsi-Herttoniemi,2015,8728.0,7266.0,1125.0,337.0,48,33,24,34,30,16,0,34,10,8,12,15,22,40,18,Länsi-Herttoniemi,0.1288955087076077,0,091431
91,431,Länsi-Herttoniemi,2016,8564.0,7075.0,1163.0,326.0,48,33,24,34,30,16,0,34,10,8,12,15,22,40,18,Länsi-Herttoniemi,0.13580102755721626,0,091431
91,431,Länsi-Herttoniemi,2017,8729.0,7164.0,1195.0,370.0,48,33,24,34,30,16,0,34,10,8,12,15,22,40,18,Länsi-Herttoniemi,0.136899988543934,0,091431
91,431,Länsi-Herttoniemi,2018,8847.0,7269.0,1217.0,361.0,41,27,22,36,34,17,0,30,10,8,13,16,23,36,18,Länsi-Herttoniemi,0.13756075505821183,0,091431
91,431,Länsi-Herttoniemi,2019,8777.0,7212.0,1228.0,337.0,41,27,22,36,34,17,0,30,10,8,13,16,23,36,18,Länsi-Herttoniemi,0.13991113136607042,0,091431
91,431,Länsi-Herttoniemi,2020,8806.0,7252.0,1225.0,329.0,41,27,22,36,34,17,0,30,10,8,13,16,23,36,18,Länsi-Herttoniemi,0.13910969793322733,0,091431
91,432,Roihuvuori,2013,7738.0,6233.0,1255.0,250.0,44,39,29,36,38,23,7,39,15,14,18,20,27,44,23,Roihuvuori,0.1621866115275265,7,091432
91,432,Roihuvuori,2014,7714.0,6193.0,1258.0,263.0,44,39,29,36,38,23,7,39,15,14,18,20,27,44,23,Roihuvuori,0.1630801140782992,7,091432
91,432,Roihuvuori,2015,7728.0,6154.0,1319.0,255.0,51,37,28,43,40,25,8,40,16,14,18,20,27,46,23,Roihuvuori,0.17067805383022774,8,091432
91,432,Roihuvuori,2016,7654.0,6019.0,1387.0,248.0,51,37,28,43,40,25,8,40,16,14,18,20,27,46,23,Roihuvuori,0.1812124379409459,8,091432
91,432,Roihuvuori,2017,7745.0,6034.0,1478.0,233.0,51,37,28,43,40,25,8,40,16,14,18,20,27,46,23,Roihuvuori,0.1908327953518399,8,091432
91,432,Roihuvuori,2018,7869.0,6120.0,1511.0,238.0,48,31,26,40,39,23,8,36,16,15,19,22,29,42,24,Roihuvuori,0.19201931630448596,8,091432
91,432,Roihuvuori,2019,8058.0,6262.0,1581.0,215.0,48,31,26,40,39,23,8,36,16,15,19,22,29,42,24,Roihuvuori,0.1962025316455696,8,091432
91,432,Roihuvuori,2020,8650.0,6788.0,1643.0,219.0,48,31,26,40,39,23,8,36,16,15,19,22,29,42,24,Roihuvuori,0.1899421965317919,8,091432
91,433,Herttoniemen yritysalue,2013,415.0,354.0,53.0,8.0,40,38,29,34,34,16,0,33,10,8,13,15,22,40,18,Herttoniemen yritysalue,0.12771084337349398,0,091433
91,433,Herttoniemen yritysalue,2014,608.0,519.0,77.0,12.0,40,38,29,34,34,16,0,33,10,8,13,15,22,40,18,Herttoniemen yritysalue,0.12664473684210525,0,091433
91,433,Herttoniemen yritysalue,2015,709.0,601.0,87.0,21.0,49,37,28,34,31,17,0,34,10,8,12,15,22,40,18,Herttoniemen yritysalue,0.1227080394922426,0,091433
91,433,Herttoniemen yritysalue,2016,712.0,590.0,87.0,35.0,49,37,28,34,31,17,0,34,10,8,12,15,22,40,18,Herttoniemen yritysalue,0.12219101123595505,0,091433
91,433,Herttoniemen yritysalue,2017,709.0,583.0,89.0,37.0,49,37,28,34,31,17,0,34,10,8,12,15,22,40,18,Herttoniemen yritysalue,0.12552891396332863,0,091433
91,433,Herttoniemen yritysalue,2018,727.0,594.0,99.0,34.0,41,31,26,36,36,18,0,30,10,8,13,16,23,36,18,Herttoniemen yritysalue,0.1361760660247593,0,091433
91,433,Herttoniemen yritysalue,2019,1072.0,849.0,176.0,47.0,41,31,26,36,36,18,0,30,10,8,13,16,23,36,18,Herttoniemen yritysalue,0.16417910447761194,0,091433
91,433,Herttoniemen yritysalue,2020,1111.0,883.0,177.0,51.0,41,31,26,36,36,18,0,30,10,8,13,16,23,36,18,Herttoniemen yritysalue,0.15931593159315932,0,091433
91,434,Herttoniemenranta,2013,8841.0,7250.0,1252.0,339.0,41,36,32,33,33,15,0,34,10,9,13,15,22,41,18,Herttoniemenranta,0.1416129397127022,0,091434
91,434,Herttoniemenranta,2014,8930.0,7228.0,1350.0,352.0,41,36,32,33,33,15,0,34,10,9,13,15,22,41,18,Herttoniemenranta,0.1511758118701008,0,091434
91,434,Herttoniemenranta,2015,9051.0,7236.0,1447.0,368.0,50,37,29,34,30,16,0,35,10,9,12,15,22,41,18,Herttoniemenranta,0.1598718373660369,0,091434
91,434,Herttoniemenranta,2016,9117.0,7189.0,1568.0,360.0,50,37,29,34,30,16,0,35,10,9,12,15,22,41,18,Herttoniemenranta,0.1719863990347702,0,091434
91,434,Herttoniemenranta,2017,9152.0,7187.0,1615.0,350.0,50,37,29,34,30,16,0,35,10,9,12,15,22,41,18,Herttoniemenranta,0.17646416083916083,0,091434
91,434,Herttoniemenranta,2018,9178.0,7195.0,1620.0,363.0,41,35,31,37,34,17,0,30,10,9,13,16,23,36,18,Herttoniemenranta,0.17650904336456744,0,091434
91,434,Herttoniemenranta,2019,9634.0,7469.0,1792.0,373.0,41,35,31,37,34,17,0,30,10,9,13,16,23,36,18,Herttoniemenranta,0.18600788872742371,0,091434
91,434,Herttoniemenranta,2020,9414.0,7242.0,1822.0,350.0,41,35,31,37,34,17,0,30,10,9,13,16,23,36,18,Herttoniemenranta,0.19354153388570214,0,091434
91,451,Vartioharju,2013,5970.0,5225.0,371.0,374.0,41,34,21,43,45,28,14,43,19,17,22,24,31,48,27,Vartioharju,0.06214405360134003,14,091451
91,451,Vartioharju,2014,5933.0,5159.0,412.0,362.0,41,34,21,43,45,28,14,43,19,17,22,24,31,48,27,Vartioharju,0.06944210348896006,14,091451
91,451,Vartioharju,2015,6018.0,5218.0,447.0,353.0,42,35,23,43,41,35,14,44,19,17,21,24,31,49,27,Vartioharju,0.07427716849451645,14,091451
91,451,Vartioharju,2016,6124.0,5262.0,496.0,366.0,42,35,23,43,41,35,14,44,19,17,21,24,31,49,27,Vartioharju,0.08099281515349445,14,091451
91,451,Vartioharju,2017,6136.0,5227.0,525.0,384.0,42,35,23,43,41,35,14,44,19,17,21,24,31,49,27,Vartioharju,0.08556062581486311,14,091451
91,451,Vartioharju,2018,6032.0,5144.0,519.0,369.0,46,31,22,40,41,33,15,40,20,18,23,26,33,46,28,Vartioharju,0.08604111405835543,15,091451
91,451,Vartioharju,2019,6013.0,5066.0,561.0,386.0,46,31,22,40,41,33,15,40,20,18,23,26,33,46,28,Vartioharju,0.0932978546482621,15,091451
91,451,Vartioharju,2020,5912.0,4997.0,530.0,385.0,46,31,22,40,41,33,15,40,20,18,23,26,33,46,28,Vartioharju,0.08964817320703654,15,091451
91,10,Kruununhaka,2013,7202.0,6007.0,434.0,761.0,33,28,27,27,28,19,16,28,9,11,4,9,10,34,13,Kruununhaka,0.06026103860038878,4,091-10
91,10,Kruununhaka,2014,7202.0,6031.0,426.0,745.0,33,28,27,27,28,19,16,28,9,11,4,9,10,34,13,Kruununhaka,0.059150236045542905,4,091-10
91,10,Kruununhaka,2015,7376.0,6143.0,474.0,759.0,44,28,24,27,28,18,16,30,9,9,4,9,10,35,14,Kruununhaka,0.06426247288503253,4,091-10
91,10,Kruununhaka,2016,7414.0,6160.0,502.0,752.0,44,28,24,27,28,18,16,30,9,9,4,9,10,35,14,Kruununhaka,0.06770973833288374,4,091-10
91,10,Kruununhaka,2017,7447.0,6174.0,528.0,745.0,44,28,24,27,28,18,16,30,9,9,4,9,10,35,14,Kruununhaka,0.07090103397341212,4,091-10
91,10,Kruununhaka,2018,7481.0,6150.0,551.0,780.0,33,26,23,27,28,18,15,25,8,10,4,9,10,30,12,Kruununhaka,0.07365325491244486,4,091-10
91,10,Kruununhaka,2019,7473.0,6152.0,556.0,765.0,33,26,23,27,28,18,15,25,8,10,4,9,10,30,12,Kruununhaka,0.07440117757259468,4,091-10
91,10,Kruununhaka,2020,7221.0,5914.0,559.0,748.0,33,26,23,27,28,18,15,25,8,10,4,9,10,30,12,Kruununhaka,0.07741310067857637,4,091-10
91,20,Kluuvi,2013,562.0,458.0,65.0,39.0,33,19,18,15,16,10,13,19,6,8,4,0,4,22,8,Kluuvi,0.11565836298932385,0,091-20
91,20,Kluuvi,2014,621.0,521.0,62.0,38.0,33,19,18,15,16,10,13,19,6,8,4,0,4,22,8,Kluuvi,0.0998389694041868,0,091-20
91,20,Kluuvi,2015,636.0,542.0,63.0,31.0,43,19,17,15,16,10,13,20,6,8,4,0,4,23,8,Kluuvi,0.09905660377358491,0,091-20
91,20,Kluuvi,2016,642.0,543.0,72.0,27.0,43,19,17,15,16,10,13,20,6,8,4,0,4,23,8,Kluuvi,0.11214953271028037,0,091-20
91,20,Kluuvi,2017,641.0,539.0,78.0,24.0,43,19,17,15,16,10,13,20,6,8,4,0,4,23,8,Kluuvi,0.12168486739469579,0,091-20
91,20,Kluuvi,2018,640.0,547.0,66.0,27.0,32,17,16,15,16,9,13,19,6,8,4,0,4,25,6,Kluuvi,0.103125,0,091-20
91,20,Kluuvi,2019,652.0,544.0,79.0,29.0,32,17,16,15,16,9,13,19,6,8,4,0,4,25,6,Kluuvi,0.12116564417177914,0,091-20
91,20,Kluuvi,2020,699.0,572.0,91.0,36.0,32,17,16,15,16,9,13,19,6,8,4,0,4,25,6,Kluuvi,0.1301859799713877,0,091-20
91,30,Kaartinkaupunki,2013,988.0,736.0,95.0,157.0,41,24,23,24,24,15,19,28,12,14,9,5,0,32,12,Kaartinkaupunki,0.09615384615384616,0,091-30
91,30,Kaartinkaupunki,2014,985.0,731.0,85.0,169.0,41,24,23,24,24,15,19,28,12,14,9,5,0,32,12,Kaartinkaupunki,0.08629441624365482,0,091-30
91,30,Kaartinkaupunki,2015,1050.0,779.0,92.0,179.0,51,24,25,24,24,15,19,29,12,14,11,5,0,35,12,Kaartinkaupunki,0.08761904761904762,0,091-30
91,30,Kaartinkaupunki,2016,1039.0,775.0,89.0,175.0,51,24,25,24,24,15,19,29,12,14,11,5,0,35,12,Kaartinkaupunki,0.08565928777670838,0,091-30
91,30,Kaartinkaupunki,2017,1012.0,759.0,85.0,168.0,51,24,25,24,24,15,19,29,12,14,11,5,0,35,12,Kaartinkaupunki,0.08399209486166008,0,091-30
91,30,Kaartinkaupunki,2018,1036.0,786.0,92.0,158.0,40,21,24,24,24,15,19,23,12,14,11,5,0,29,12,Kaartinkaupunki,0.0888030888030888,0,091-30
91,30,Kaartinkaupunki,2019,1035.0,764.0,90.0,181.0,40,21,24,24,24,15,19,23,12,14,11,5,0,29,12,Kaartinkaupunki,0.08695652173913043,0,091-30
91,30,Kaartinkaupunki,2020,1057.0,790.0,102.0,165.0,40,21,24,24,24,15,19,23,12,14,11,5,0,29,12,Kaartinkaupunki,0.09649952696310313,0,091-30
91,40,Kamppi,2013,11395.0,9192.0,1169.0,1034.0,38,21,20,19,19,12,14,18,8,10,7,0,0,19,5,Kamppi,0.10258885476086002,0,091-40
91,40,Kamppi,2014,11545.0,9203.0,1285.0,1057.0,38,21,20,19,19,12,14,18,8,10,7,0,0,19,5,Kamppi,0.11130359462970983,0,091-40
91,40,Kamppi,2015,11709.0,9281.0,1348.0,1080.0,46,21,20,19,19,12,15,18,8,10,7,0,0,20,7,Kamppi,0.11512511743103596,0,091-40
91,40,Kamppi,2016,12016.0,9533.0,1386.0,1097.0,46,21,20,19,19,12,15,18,8,10,7,0,0,20,7,Kamppi,0.1153462050599201,0,091-40
91,40,Kamppi,2017,12228.0,9646.0,1460.0,1122.0,46,21,20,19,19,12,15,18,8,10,7,0,0,20,7,Kamppi,0.11939810271508014,0,091-40
91,40,Kamppi,2018,12287.0,9687.0,1486.0,1114.0,36,18,19,19,19,13,15,19,8,10,8,0,0,24,5,Kamppi,0.12094083177341906,0,091-40
