municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district
91,333,Malminkartano,2016,8710.0,6258.0,2214.0,238.0,,,,,,,,,,,,,,,,
91,333,Malminkartano,2017,8538.0,5991.0,2312.0,235.0,,,,,,,,,,,,,,,,
91,333,Malminkartano,2018,9018.0,6359.0,2422.0,237.0,29,30,29,15,15,18,42,35,36,38,35,26,34,50,34,Malminkartano
91,333,Malminkartano,2019,9179.0,6342.0,2594.0,243.0,,,,,,,,,,,,,,,,
91,333,Malminkartano,2020,8701.0,6046.0,2451.0,204.0,,,,,,,,,,,,,,,,
91,334,Hakuninmaa,2013,2719.0,2362.0,224.0,133.0,25,37,33,26,24,24,38,36,35,39,37,26,34,53,36,Hakuninmaa
91,334,Hakuninmaa,2014,2769.0,2377.0,251.0,141.0,,,,,,,,,,,,,,,,
91,334,Hakuninmaa,2015,2716.0,2316.0,268.0,132.0,23,41,28,22,25,24,41,37,34,40,37,25,31,47,35,Hakuninmaa
91,334,Hakuninmaa,2016,2754.0,2338.0,280.0,136.0,,,,,,,,,,,,,,,,
91,334,Hakuninmaa,2017,2771.0,2333.0,309.0,129.0,,,,,,,,,,,,,,,,
91,334,Hakuninmaa,2018,2737.0,2271.0,339.0,127.0,22,37,30,26,25,25,41,37,35,37,34,24,31,49,31,Hakuninmaa
91,334,Hakuninmaa,2019,2766.0,2277.0,364.0,125.0,,,,,,,,,,,,,,,,
91,334,Hakuninmaa,2020,2743.0,2254.0,361.0,128.0,,,,,,,,,,,,,,,,
91,335,Kuninkaantammi,2013,107.0,94.0,8.0,5.0,25,40,35,29,30,28,41,39,38,39,37,29,37,56,39,Kuninkaantammi
91,335,Kuninkaantammi,2014,102.0,91.0,7.0,4.0,,,,,,,,,,,,,,,,
91,335,Kuninkaantammi,2015,105.0,94.0,7.0,4.0,23,38,24,25,29,28,43,42,35,41,38,27,33,50,36,Kuninkaantammi
91,335,Kuninkaantammi,2016,271.0,224.0,43.0,4.0,,,,,,,,,,,,,,,,
91,335,Kuninkaantammi,2017,625.0,538.0,70.0,17.0,,,,,,,,,,,,,,,,
91,335,Kuninkaantammi,2018,1079.0,954.0,104.0,21.0,22,38,24,28,27,29,43,38,37,38,36,26,33,51,33,Kuninkaantammi
91,335,Kuninkaantammi,2019,2118.0,1832.0,238.0,48.0,,,,,,,,,,,,,,,,
91,335,Kuninkaantammi,2020,2867.0,2432.0,379.0,56.0,,,,,,,,,,,,,,,,
91,336,Honkasuo,2016,94.0,76.0,14.0,4.0,,,,,,,,,,,,,,,,
91,336,Honkasuo,2017,288.0,237.0,45.0,6.0,,,,,,,,,,,,,,,,
91,336,Honkasuo,2018,320.0,249.0,64.0,7.0,40,36,31,23,22,24,48,37,42,44,40,32,40,54,40,Honkasuo
91,336,Honkasuo,2019,377.0,294.0,68.0,15.0,,,,,,,,,,,,,,,,
91,336,Honkasuo,2020,471.0,370.0,82.0,19.0,,,,,,,,,,,,,,,,
91,341,Länsi-Pakila,2013,6874.0,6373.0,229.0,272.0,17,29,16,11,18,15,26,31,15,21,18,24,30,41,30,Länsi-Pakila
91,341,Länsi-Pakila,2014,6945.0,6424.0,255.0,266.0,,,,,,,,,,,,,,,,
91,341,Länsi-Pakila,2015,7034.0,6476.0,285.0,273.0,17,27,18,11,18,17,31,27,19,26,18,26,32,34,31,Länsi-Pakila
91,341,Länsi-Pakila,2016,6984.0,6451.0,267.0,266.0,,,,,,,,,,,,,,,,
91,341,Länsi-Pakila,2017,7033.0,6461.0,292.0,280.0,,,,,,,,,,,,,,,,
91,341,Länsi-Pakila,2018,6987.0,6421.0,291.0,275.0,26,25,20,14,19,15,27,30,17,22,18,27,33,45,29,Länsi-Pakila
91,341,Länsi-Pakila,2019,7008.0,6468.0,278.0,262.0,,,,,,,,,,,,,,,,
91,341,Länsi-Pakila,2020,7001.0,6462.0,281.0,258.0,,,,,,,,,,,,,,,,
91,342,Itä-Pakila,2013,3401.0,3144.0,118.0,139.0,23,27,15,26,20,15,26,40,15,21,18,24,30,49,30,Itä-Pakila
91,342,Itä-Pakila,2014,3439.0,3175.0,126.0,138.0,,,,,,,,,,,,,,,,
91,342,Itä-Pakila,2015,3365.0,3100.0,131.0,134.0,22,27,17,27,21,17,31,36,19,26,18,26,32,52,31,Itä-Pakila
91,342,Itä-Pakila,2016,3415.0,3126.0,155.0,134.0,,,,,,,,,,,,,,,,
91,342,Itä-Pakila,2017,3411.0,3109.0,169.0,133.0,,,,,,,,,,,,,,,,
91,342,Itä-Pakila,2018,3382.0,3076.0,172.0,134.0,31,25,15,19,20,15,27,38,17,22,18,27,33,49,29,Itä-Pakila
91,342,Itä-Pakila,2019,3393.0,3084.0,177.0,132.0,,,,,,,,,,,,,,,,
91,342,Itä-Pakila,2020,3354.0,3046.0,175.0,133.0,,,,,,,,,,,,,,,,
91,351,Paloheinä,2013,5961.0,5614.0,164.0,183.0,22,31,22,17,25,21,32,37,22,30,26,32,37,47,35,Paloheinä
91,351,Paloheinä,2014,5905.0,5559.0,168.0,178.0,,,,,,,,,,,,,,,,
91,351,Paloheinä,2015,5945.0,5598.0,157.0,190.0,22,33,19,17,26,22,36,37,24,31,28,31,39,42,36,Paloheinä
91,351,Paloheinä,2016,6007.0,5628.0,194.0,185.0,,,,,,,,,,,,,,,,
91,351,Paloheinä,2017,5961.0,5586.0,201.0,174.0,,,,,,,,,,,,,,,,
91,351,Paloheinä,2018,5920.0,5530.0,220.0,170.0,31,32,17,25,26,23,37,45,25,32,28,35,40,55,36,Paloheinä
91,351,Paloheinä,2019,5915.0,5538.0,218.0,159.0,,,,,,,,,,,,,,,,
91,351,Paloheinä,2020,5900.0,5501.0,241.0,158.0,,,,,,,,,,,,,,,,
91,352,Torpparinmäki,2013,2709.0,2506.0,130.0,73.0,25,30,20,34,30,21,32,45,22,30,26,32,37,56,35,Torpparinmäki
91,352,Torpparinmäki,2014,2735.0,2520.0,142.0,73.0,,,,,,,,,,,,,,,,
91,352,Torpparinmäki,2015,2748.0,2527.0,147.0,74.0,26,32,19,32,29,22,36,42,24,31,28,33,39,58,36,Torpparinmäki
91,352,Torpparinmäki,2016,2717.0,2476.0,163.0,78.0,,,,,,,,,,,,,,,,
91,352,Torpparinmäki,2017,2728.0,2453.0,196.0,79.0,,,,,,,,,,,,,,,,
91,352,Torpparinmäki,2018,2739.0,2447.0,212.0,80.0,25,32,17,32,32,23,37,46,25,32,28,35,40,55,36,Torpparinmäki
91,352,Torpparinmäki,2019,2794.0,2503.0,203.0,88.0,,,,,,,,,,,,,,,,
91,352,Torpparinmäki,2020,2822.0,2521.0,213.0,88.0,,,,,,,,,,,,,,,,
91,353,Tuomarinkartano,2013,279.0,260.0,18.0,1.0,16,28,13,26,30,22,32,46,23,31,27,30,37,56,36,Tuomarinkartano
91,353,Tuomarinkartano,2014,290.0,269.0,21.0,0.0,,,,,,,,,,,,,,,,
91,353,Tuomarinkartano,2015,289.0,267.0,22.0,0.0,18,27,13,26,29,22,36,42,24,32,28,33,40,50,37,Tuomarinkartano
91,353,Tuomarinkartano,2016,290.0,267.0,23.0,0.0,,,,,,,,,,,,,,,,
91,353,Tuomarinkartano,2017,286.0,263.0,23.0,0.0,,,,,,,,,,,,,,,,
91,353,Tuomarinkartano,2018,289.0,254.0,35.0,0.0,17,25,12,29,30,24,38,48,26,34,30,36,42,56,38,Tuomarinkartano
91,353,Tuomarinkartano,2019,284.0,252.0,32.0,0.0,,,,,,,,,,,,,,,,
91,353,Tuomarinkartano,2020,293.0,265.0,28.0,0.0,,,,,,,,,,,,,,,,
91,361,Viikinranta,2013,1230.0,1146.0,38.0,46.0,33,29,14,31,27,20,17,44,16,20,19,25,32,46,28,Viikinranta
91,361,Viikinranta,2014,1268.0,1174.0,37.0,57.0,,,,,,,,,,,,,,,,
91,361,Viikinranta,2015,1255.0,1152.0,46.0,57.0,42,29,17,35,30,17,16,41,17,21,20,26,33,53,29,Viikinranta
91,361,Viikinranta,2016,1280.0,1163.0,56.0,61.0,,,,,,,,,,,,,,,,
91,361,Viikinranta,2017,1296.0,1156.0,66.0,74.0,,,,,,,,,,,,,,,,
91,361,Viikinranta,2018,1289.0,1149.0,73.0,67.0,39,23,18,34,29,22,16,41,17,20,21,27,33,47,29,Viikinranta
91,361,Viikinranta,2019,1315.0,1175.0,70.0,70.0,,,,,,,,,,,,,,,,
91,361,Viikinranta,2020,1303.0,1162.0,71.0,70.0,,,,,,,,,,,,,,,,
91,362,Latokartano,2013,9172.0,7685.0,1281.0,206.0,34,27,14,36,34,25,17,47,24,24,27,29,36,50,34,Latokartano
91,362,Latokartano,2014,9303.0,7690.0,1416.0,197.0,,,,,,,,,,,,,,,,
91,362,Latokartano,2015,9530.0,7838.0,1492.0,200.0,34,25,13,37,33,24,17,47,23,21,25,28,35,55,31,Latokartano
91,362,Latokartano,2016,9606.0,7849.0,1562.0,195.0,,,,,,,,,,,,,,,,
91,362,Latokartano,2017,9786.0,7890.0,1699.0,197.0,,,,,,,,,,,,,,,,
91,362,Latokartano,2018,9822.0,7916.0,1734.0,172.0,39,23,13,32,33,23,17,45,24,23,27,31,38,52,34,Latokartano
91,362,Latokartano,2019,9722.0,7735.0,1813.0,174.0,,,,,,,,,,,,,,,,
91,362,Latokartano,2020,9609.0,7563.0,1867.0,179.0,,,,,,,,,,,,,,,,
91,363,Viikin tiedepuisto,2013,1200.0,893.0,273.0,34.0,33,25,10,31,30,20,20,39,14,17,19,19,25,40,27,Viikin tiedepuisto
91,363,Viikin tiedepuisto,2014,1284.0,983.0,265.0,36.0,,,,,,,,,,,,,,,,
91,363,Viikin tiedepuisto,2015,1309.0,985.0,289.0,35.0,33,25,13,26,30,11,19,43,15,21,19,25,31,52,28,Viikin tiedepuisto
91,363,Viikin tiedepuisto,2016,1268.0,943.0,306.0,19.0,,,,,,,,,,,,,,,,
91,363,Viikin tiedepuisto,2017,1253.0,938.0,295.0,20.0,,,,,,,,,,,,,,,,
91,363,Viikin tiedepuisto,2018,1292.0,922.0,335.0,35.0,35,19,14,30,33,18,19,40,16,18,20,26,32,48,30,Viikin tiedepuisto
91,363,Viikin tiedepuisto,2019,1246.0,864.0,343.0,39.0,,,,,,,,,,,,,,,,
91,363,Viikin tiedepuisto,2020,1191.0,843.0,321.0,27.0,,,,,,,,,,,,,,,,
91,364,Viikinmäki,2013,2106.0,1762.0,293.0,51.0,37,31,17,35,31,24,26,46,19,23,23,29,35,50,32,Viikinmäki
91,364,Viikinmäki,2014,2361.0,1963.0,343.0,55.0,,,,,,,,,,,,,,,,
91,364,Viikinmäki,2015,2567.0,2129.0,376.0,62.0,46,29,18,33,35,22,25,44,21,25,23,30,37,57,34,Viikinmäki
91,364,Viikinmäki,2016,2675.0,2179.0,438.0,58.0,,,,,,,,,,,,,,,,
91,364,Viikinmäki,2017,2699.0,2126.0,511.0,62.0,,,,,,,,,,,,,,,,
91,364,Viikinmäki,2018,2774.0,2136.0,563.0,75.0,41,26,17,36,33,23,25,45,21,24,24,31,37,51,32,Viikinmäki
91,364,Viikinmäki,2019,2790.0,2139.0,584.0,67.0,,,,,,,,,,,,,,,,
91,364,Viikinmäki,2020,2900.0,2205.0,629.0,66.0,,,,,,,,,,,,,,,,
91,370,Pukinmäki,2013,8265.0,6691.0,1360.0,214.0,26,15,6,24,24,12,31,38,24,29,26,19,25,48,29,Pukinmäki
91,370,Pukinmäki,2014,8260.0,6626.0,1438.0,196.0,,,,,,,,,,,,,,,,
91,370,Pukinmäki,2015,8383.0,6644.0,1532.0,207.0,32,15,6,25,23,12,30,38,26,30,28,21,29,51,31,Pukinmäki
91,370,Pukinmäki,2016,8317.0,6503.0,1605.0,209.0,,,,,,,,,,,,,,,,
91,370,Pukinmäki,2017,8371.0,6394.0,1783.0,194.0,,,,,,,,,,,,,,,,
91,370,Pukinmäki,2018,8573.0,6482.0,1897.0,194.0,29,11,6,24,29,12,29,38,27,28,29,21,29,48,30,Pukinmäki
91,370,Pukinmäki,2019,8715.0,6551.0,1969.0,195.0,,,,,,,,,,,,,,,,
91,370,Pukinmäki,2020,8786.0,6564.0,2023.0,199.0,,,,,,,,,,,,,,,,
91,381,Ylä-Malmi,2013,6522.0,5170.0,1199.0,153.0,22,11,0,24,26,13,28,39,24,26,26,19,26,49,30,Ylä-Malmi
91,381,Ylä-Malmi,2014,6557.0,5087.0,1318.0,152.0,,,,,,,,,,,,,,,,
91,381,Ylä-Malmi,2015,6458.0,4930.0,1383.0,145.0,30,10,0,22,24,12,29,42,27,31,28,21,29,53,31,Ylä-Malmi
91,381,Ylä-Malmi,2016,6545.0,4945.0,1461.0,139.0,,,,,,,,,,,,,,,,
91,381,Ylä-Malmi,2017,6493.0,4805.0,1546.0,142.0,,,,,,,,,,,,,,,,
91,381,Ylä-Malmi,2018,6457.0,4748.0,1572.0,137.0,26,8,0,25,27,13,30,42,26,31,28,22,30,49,31,Ylä-Malmi
91,381,Ylä-Malmi,2019,6467.0,4649.0,1691.0,127.0,,,,,,,,,,,,,,,,
91,381,Ylä-Malmi,2020,6431.0,4483.0,1823.0,125.0,,,,,,,,,,,,,,,,
91,382,Ala-Malmi,2013,5873.0,4720.0,1030.0,123.0,23,11,0,24,24,12,24,38,20,22,22,19,25,45,29,Ala-Malmi
91,382,Ala-Malmi,2014,5885.0,4680.0,1080.0,125.0,,,,,,,,,,,,,,,,
91,382,Ala-Malmi,2015,5964.0,4705.0,1128.0,131.0,30,10,0,22,23,12,24,40,20,24,23,21,29,51,31,Ala-Malmi
91,382,Ala-Malmi,2016,6122.0,4750.0,1229.0,143.0,,,,,,,,,,,,,,,,
91,382,Ala-Malmi,2017,6050.0,4696.0,1222.0,132.0,,,,,,,,,,,,,,,,
91,382,Ala-Malmi,2018,6179.0,4783.0,1262.0,134.0,29,8,0,24,27,12,23,41,21,24,23,21,29,48,30,Ala-Malmi
91,382,Ala-Malmi,2019,6175.0,4707.0,1331.0,137.0,,,,,,,,,,,,,,,,
91,382,Ala-Malmi,2020,6445.0,4862.0,1442.0,141.0,,,,,,,,,,,,,,,,
91,383,Pihlajamäki,2013,7550.0,5842.0,1542.0,166.0,30,20,8,30,29,18,26,39,14,17,19,19,25,40,27,Pihlajamäki
91,383,Pihlajamäki,2014,7558.0,5768.0,1619.0,171.0,,,,,,,,,,,,,,,,
91,383,Pihlajamäki,2015,7425.0,5601.0,1665.0,159.0,31,20,9,26,29,11,26,44,15,21,19,25,31,52,28,Pihlajamäki
91,383,Pihlajamäki,2016,7240.0,5403.0,1695.0,142.0,,,,,,,,,,,,,,,,
91,383,Pihlajamäki,2017,7370.0,5479.0,1747.0,144.0,,,,,,,,,,,,,,,,
91,383,Pihlajamäki,2018,7345.0,5380.0,1817.0,148.0,35,17,8,29,30,18,26,40,16,18,20,26,32,48,30,Pihlajamäki
91,383,Pihlajamäki,2019,7416.0,5374.0,1898.0,144.0,,,,,,,,,,,,,,,,
91,383,Pihlajamäki,2020,7386.0,5178.0,2058.0,150.0,,,,,,,,,,,,,,,,
91,385,Malmin lentokenttä,2013,2345.0,2078.0,210.0,57.0,26,11,6,29,29,16,30,44,23,26,27,23,29,51,33,Malmin lentokenttä
91,385,Malmin lentokenttä,2014,2374.0,2092.0,223.0,59.0,,,,,,,,,,,,,,,,
91,385,Malmin lentokenttä,2015,2331.0,2053.0,219.0,59.0,33,11,6,29,27,16,30,45,27,30,31,25,33,55,35,Malmin lentokenttä
91,385,Malmin lentokenttä,2016,2301.0,2021.0,229.0,51.0,,,,,,,,,,,,,,,,
91,385,Malmin lentokenttä,2017,2295.0,2023.0,221.0,51.0,,,,,,,,,,,,,,,,
91,385,Malmin lentokenttä,2018,2256.0,1977.0,238.0,41.0,27,7,7,29,32,17,29,46,27,31,31,26,34,53,35,Malmin lentokenttä
91,385,Malmin lentokenttä,2019,2236.0,1940.0,248.0,48.0,,,,,,,,,,,,,,,,
91,385,Malmin lentokenttä,2020,2213.0,1899.0,264.0,50.0,,,,,,,,,,,,,,,,
91,386,Pihlajisto,2013,2689.0,2102.0,510.0,77.0,31,20,9,30,29,18,26,44,21,22,22,24,31,46,33,Pihlajisto
91,386,Pihlajisto,2014,2644.0,2047.0,521.0,76.0,,,,,,,,,,,,,,,,
91,386,Pihlajisto,2015,2486.0,1874.0,535.0,77.0,36,20,9,31,29,16,25,44,20,23,22,27,34,55,34,Pihlajisto
91,386,Pihlajisto,2016,2682.0,1946.0,657.0,79.0,,,,,,,,,,,,,,,,
91,386,Pihlajisto,2017,2639.0,1900.0,658.0,81.0,,,,,,,,,,,,,,,,
91,386,Pihlajisto,2018,2570.0,1810.0,681.0,79.0,37,17,10,31,32,18,25,44,20,23,21,27,34,49,31,Pihlajisto
91,386,Pihlajisto,2019,2627.0,1821.0,736.0,70.0,,,,,,,,,,,,,,,,
91,386,Pihlajisto,2020,2424.0,1678.0,678.0,68.0,,,,,,,,,,,,,,,,
91,391,Tapaninvainio,2013,7936.0,7253.0,368.0,315.0,16,21,6,26,31,19,34,45,26,28,27,25,32,55,36,Tapaninvainio
91,391,Tapaninvainio,2014,8030.0,7317.0,390.0,323.0,,,,,,,,,,,,,,,,
91,391,Tapaninvainio,2015,7997.0,7276.0,398.0,323.0,18,17,7,26,31,22,32,43,26,33,30,31,39,50,38,Tapaninvainio
91,391,Tapaninvainio,2016,8200.0,7419.0,450.0,331.0,,,,,,,,,,,,,,,,
91,391,Tapaninvainio,2017,8184.0,7367.0,475.0,342.0,,,,,,,,,,,,,,,,
91,391,Tapaninvainio,2018,8074.0,7256.0,486.0,332.0,17,13,7,31,31,23,35,49,28,33,32,32,40,58,40,Tapaninvainio
91,391,Tapaninvainio,2019,8073.0,7237.0,498.0,338.0,,,,,,,,,,,,,,,,
91,391,Tapaninvainio,2020,8001.0,7162.0,519.0,320.0,,,,,,,,,,,,,,,,
91,392,Tapanila,2013,6118.0,5468.0,520.0,130.0,19,11,6,29,29,16,35,44,29,31,30,23,29,54,33,Tapanila
91,392,Tapanila,2014,6138.0,5458.0,544.0,136.0,,,,,,,,,,,,,,,,
91,392,Tapanila,2015,6162.0,5459.0,576.0,127.0,27,11,5,28,27,16,37,45,33,34,32,25,33,55,35,Tapanila
91,392,Tapanila,2016,6113.0,5355.0,624.0,134.0,,,,,,,,,,,,,,,,
91,392,Tapanila,2017,6060.0,5268.0,668.0,124.0,,,,,,,,,,,,,,,,
91,392,Tapanila,2018,6104.0,5222.0,748.0,134.0,29,7,5,29,33,17,38,46,29,33,31,26,34,53,35,Tapanila
91,392,Tapanila,2019,6143.0,5219.0,774.0,150.0,,,,,,,,,,,,,,,,
91,392,Tapanila,2020,6114.0,5164.0,795.0,155.0,,,,,,,,,,,,,,,,
91,401,Siltamäki,2013,7754.0,6781.0,754.0,219.0,7,13,9,21,32,25,37,42,26,32,29,32,39,51,37,Siltamäki
91,401,Siltamäki,2014,7871.0,6845.0,814.0,212.0,,,,,,,,,,,,,,,,
91,401,Siltamäki,2015,7835.0,6779.0,853.0,203.0,7,15,12,21,31,24,37,42,26,33,30,33,40,46,38,Siltamäki
91,401,Siltamäki,2016,7839.0,6707.0,920.0,212.0,,,,,,,,,,,,,,,,
91,401,Siltamäki,2017,8016.0,6790.0,1017.0,209.0,,,,,,,,,,,,,,,,
91,401,Siltamäki,2018,8179.0,6890.0,1091.0,198.0,7,15,11,37,35,25,38,47,28,35,31,34,42,58,40,Siltamäki
91,401,Siltamäki,2019,8241.0,6777.0,1271.0,193.0,,,,,,,,,,,,,,,,
91,401,Siltamäki,2020,8090.0,6551.0,1348.0,191.0,,,,,,,,,,,,,,,,
91,402,Tapulikaupunki,2013,8621.0,7040.0,1409.0,172.0,10,7,6,29,29,16,35,44,29,31,30,23,29,54,33,Tapulikaupunki
91,402,Tapulikaupunki,2014,8491.0,6887.0,1427.0,177.0,,,,,,,,,,,,,,,,
91,402,Tapulikaupunki,2015,8675.0,6896.0,1614.0,165.0,12,7,6,25,27,15,36,45,31,34,31,24,32,56,34,Tapulikaupunki
91,402,Tapulikaupunki,2016,8888.0,6916.0,1792.0,180.0,,,,,,,,,,,,,,,,
91,402,Tapulikaupunki,2017,8953.0,6850.0,1918.0,185.0,,,,,,,,,,,,,,,,
91,402,Tapulikaupunki,2018,8989.0,6726.0,2084.0,179.0,11,3,6,29,30,16,40,45,33,35,33,25,33,52,34,Tapulikaupunki
91,402,Tapulikaupunki,2019,8915.0,6498.0,2230.0,187.0,,,,,,,,,,,,,,,,
91,402,Tapulikaupunki,2020,8940.0,6357.0,2411.0,172.0,,,,,,,,,,,,,,,,
91,403,Töyrynummi,2013,3368.0,3048.0,232.0,88.0,22,15,9,37,37,26,38,51,29,31,31,32,39,61,43,Töyrynummi
91,403,Töyrynummi,2014,3413.0,3073.0,248.0,92.0,,,,,,,,,,,,,,,,
91,403,Töyrynummi,2015,3391.0,3038.0,261.0,92.0,28,17,12,36,35,26,41,48,30,38,34,35,43,63,43,Töyrynummi
91,403,Töyrynummi,2016,3391.0,3006.0,286.0,99.0,,,,,,,,,,,,,,,,
91,403,Töyrynummi,2017,3346.0,2946.0,295.0,105.0,,,,,,,,,,,,,,,,
91,403,Töyrynummi,2018,3330.0,2931.0,303.0,96.0,27,13,11,37,37,26,42,55,32,37,36,35,42,61,43,Töyrynummi
91,403,Töyrynummi,2019,3367.0,2910.0,361.0,96.0,,,,,,,,,,,,,,,,
91,403,Töyrynummi,2020,3369.0,2883.0,390.0,96.0,,,,,,,,,,,,,,,,
91,420,Kulosaari,2013,3807.0,2824.0,244.0,739.0,38,33,31,31,31,13,5,31,8,6,11,13,20,38,16,Kulosaari
91,420,Kulosaari,2014,3833.0,2802.0,292.0,739.0,,,,,,,,,,,,,,,,
91,420,Kulosaari,2015,3806.0,2796.0,297.0,713.0,50,33,28,32,28,14,6,32,8,6,10,13,20,38,16,Kulosaari
91,420,Kulosaari,2016,3841.0,2838.0,317.0,686.0,,,,,,,,,,,,,,,,
91,420,Kulosaari,2017,3950.0,2919.0,339.0,692.0,,,,,,,,,,,,,,,,
91,420,Kulosaari,2018,3993.0,2952.0,369.0,672.0,40,35,32,31,32,15,6,28,8,6,11,14,21,34,16,Kulosaari
91,420,Kulosaari,2019,3977.0,2930.0,385.0,662.0,,,,,,,,,,,,,,,,
91,420,Kulosaari,2020,4112.0,3014.0,435.0,663.0,,,,,,,,,,,,,,,,
91,440,Tammisalo,2013,2288.0,1966.0,156.0,166.0,52,47,36,46,46,28,10,45,21,19,24,26,33,52,29,Tammisalo
91,440,Tammisalo,2014,2248.0,1932.0,156.0,160.0,,,,,,,,,,,,,,,,
91,440,Tammisalo,2015,2247.0,1942.0,162.0,143.0,61,46,38,45,42,29,8,46,18,16,20,22,30,48,26,Tammisalo
91,440,Tammisalo,2016,2235.0,1922.0,158.0,155.0,,,,,,,,,,,,,,,,
91,440,Tammisalo,2017,2231.0,1920.0,166.0,145.0,,,,,,,,,,,,,,,,
91,440,Tammisalo,2018,2254.0,1921.0,180.0,153.0,57,44,42,45,50,30,10,39,19,18,22,25,32,46,28,Tammisalo
91,440,Tammisalo,2019,2302.0,1964.0,177.0,161.0,,,,,,,,,,,,,,,,
91,440,Tammisalo,2020,2290.0,1955.0,171.0,164.0,,,,,,,,,,,,,,,,
91,452,Puotila,2013,5080.0,3892.0,896.0,292.0,40,32,19,42,42,26,10,39,15,13,18,20,27,44,23,Puotila
91,452,Puotila,2014,5166.0,3886.0,986.0,294.0,,,,,,,,,,,,,,,,
91,452,Puotila,2015,5172.0,3833.0,1055.0,284.0,40,35,20,42,38,31,10,40,15,13,17,20,27,45,23,Puotila
91,452,Puotila,2016,5098.0,3692.0,1133.0,273.0,,,,,,,,,,,,,,,,
91,452,Puotila,2017,5127.0,3651.0,1192.0,284.0,,,,,,,,,,,,,,,,
91,452,Puotila,2018,4911.0,3506.0,1139.0,266.0,46,29,20,37,39,29,11,36,16,14,19,22,29,42,24,Puotila
91,452,Puotila,2019,4983.0,3524.0,1187.0,272.0,,,,,,,,,,,,,,,,
91,452,Puotila,2020,4973.0,3510.0,1195.0,268.0,,,,,,,,,,,,,,,,
91,453,Puotinharju,2013,4145.0,3037.0,897.0,211.0,36,30,17,39,40,25,9,38,15,13,18,19,27,43,23,Puotinharju
91,453,Puotinharju,2014,4223.0,3030.0,985.0,208.0,,,,,,,,,,,,,,,,
91,453,Puotinharju,2015,4225.0,2939.0,1104.0,182.0,37,31,18,39,36,30,9,39,15,13,17,19,27,45,23,Puotinharju
91,453,Puotinharju,2016,4298.0,2895.0,1222.0,181.0,,,,,,,,,,,,,,,,
91,453,Puotinharju,2017,4314.0,2851.0,1293.0,170.0,,,,,,,,,,,,,,,,
91,453,Puotinharju,2018,4316.0,2832.0,1313.0,171.0,43,26,17,35,36,28,9,35,15,13,18,20,28,40,22,Puotinharju
91,453,Puotinharju,2019,4264.0,2761.0,1333.0,170.0,,,,,,,,,,,,,,,,
91,453,Puotinharju,2020,4297.0,2776.0,1351.0,170.0,,,,,,,,,,,,,,,,
91,454,Myllypuro,2013,10705.0,8192.0,2104.0,409.0,34,27,14,36,37,25,11,42,16,15,19,21,28,46,24,Myllypuro
91,454,Myllypuro,2014,11385.0,8765.0,2213.0,407.0,,,,,,,,,,,,,,,,
91,454,Myllypuro,2015,11744.0,8971.0,2372.0,401.0,34,25,13,37,33,24,11,43,16,15,18,21,28,46,24,Myllypuro
91,454,Myllypuro,2016,12200.0,9287.0,2497.0,416.0,,,,,,,,,,,,,,,,
91,454,Myllypuro,2017,12164.0,9155.0,2608.0,401.0,,,,,,,,,,,,,,,,
91,454,Myllypuro,2018,12567.0,9422.0,2744.0,401.0,40,24,14,33,34,23,12,37,17,16,20,23,30,44,26,Myllypuro
91,454,Myllypuro,2019,12770.0,9542.0,2824.0,404.0,,,,,,,,,,,,,,,,
91,454,Myllypuro,2020,12695.0,9449.0,2844.0,402.0,,,,,,,,,,,,,,,,
91,455,Marjaniemi,2013,1990.0,1717.0,143.0,130.0,49,42,29,46,52,33,16,46,22,20,25,27,34,51,30,Marjaniemi
91,455,Marjaniemi,2014,2003.0,1727.0,143.0,133.0,,,,,,,,,,,,,,,,
91,455,Marjaniemi,2015,2020.0,1715.0,174.0,131.0,49,43,30,46,47,37,16,46,21,19,23,26,33,51,29,Marjaniemi
91,455,Marjaniemi,2016,1984.0,1692.0,169.0,123.0,,,,,,,,,,,,,,,,
91,455,Marjaniemi,2017,1985.0,1685.0,181.0,119.0,,,,,,,,,,,,,,,,
91,455,Marjaniemi,2018,1985.0,1676.0,198.0,111.0,52,39,30,47,48,35,16,42,22,20,25,28,35,48,30,Marjaniemi
91,455,Marjaniemi,2019,2039.0,1706.0,221.0,112.0,,,,,,,,,,,,,,,,
91,455,Marjaniemi,2020,2026.0,1685.0,230.0,111.0,,,,,,,,,,,,,,,,
91,457,Itäkeskus,2013,4741.0,3316.0,1299.0,126.0,37,30,17,39,40,25,9,38,15,13,18,19,27,43,23,Itäkeskus
91,457,Itäkeskus,2014,4748.0,3255.0,1373.0,120.0,,,,,,,,,,,,,,,,
91,457,Itäkeskus,2015,4777.0,3187.0,1471.0,119.0,37,31,18,39,36,31,9,39,15,13,17,19,27,45,23,Itäkeskus
91,457,Itäkeskus,2016,4730.0,3058.0,1555.0,117.0,,,,,,,,,,,,,,,,
91,457,Itäkeskus,2017,4848.0,3037.0,1691.0,120.0,,,,,,,,,,,,,,,,
91,457,Itäkeskus,2018,4809.0,2921.0,1776.0,112.0,44,27,18,35,36,28,9,35,15,13,18,20,28,40,22,Itäkeskus
91,457,Itäkeskus,2019,4776.0,2786.0,1862.0,128.0,,,,,,,,,,,,,,,,
